end_date,营收得分,利润得分,费用得分,周转得分,现金得分,净资产得分,总资产得分,市净率得分,市盈率得分,总分,code,name
20171231,10,0,7.0,10,0,0,0,1,0,28.0,002769.SZ,普路通
20180331,10,0,5.0,0,0,3,0,1,0,19.0,002769.SZ,普路通
20180630,0,0,9.0,0,0,1,0,1,0,11.0,002769.SZ,普路通
20180930,9,0,7.0,10,0,0,0,1,0,27.0,002769.SZ,普路通
20181231,2,10,5.0,10,0,0,0,1,0,28.0,002769.SZ,普路通
20190331,10,0,0.0,0,0,0,0,1,0,11.0,002769.SZ,普路通
20190630,10,0,7.0,0,0,0,0,1,0,18.0,002769.SZ,普路通
20190930,0,0,9.0,10,0,0,0,7,10,36.0,002769.SZ,普路通
20191231,8,0,5.0,10,0,0,0,7,10,40.0,002769.SZ,普路通
20200331,0,0,5.0,0,0,0,0,8,10,23.0,002769.SZ,普路通
20200630,0,0,5.0,3,0,0,0,8,10,26.0,002769.SZ,普路通
20200930,0,0,3.0,10,0,0,0,7,10,30.0,002769.SZ,普路通
20170630,10,10,0.0,0,0,0,5,3,0,28.0,002770.SZ,ST科迪
20170930,10,10,0.0,0,0,0,6,3,0,29.0,002770.SZ,ST科迪
20171231,10,10,5.0,10,10,0,4,3,0,52.0,002770.SZ,ST科迪
20180331,10,0,5.0,0,10,0,2,3,0,30.0,002770.SZ,ST科迪
20180630,5,0,5.0,0,10,0,3,3,0,26.0,002770.SZ,ST科迪
20180930,2,0,3.0,10,10,0,5,3,0,33.0,002770.SZ,ST科迪
20181231,0,0,5.0,10,10,0,3,3,0,31.0,002770.SZ,ST科迪
20190331,1,3,5.0,0,10,0,0,3,0,22.0,002770.SZ,ST科迪
20190630,5,10,5.0,3,10,0,4,3,0,40.0,002770.SZ,ST科迪
20190930,0,0,9.0,10,10,0,0,9,10,48.0,002770.SZ,ST科迪
20191231,0,0,10.0,10,10,0,0,9,10,49.0,002770.SZ,ST科迪
20191231,0,0,10.0,3,0,0,0,9,10,32.0,002770.SZ,ST科迪
20200331,0,0,10.0,0,0,0,0,8,0,18.0,002770.SZ,ST科迪
20200630,0,0,0.0,0,0,0,0,8,0,8.0,002770.SZ,ST科迪
20200930,0,0,0.0,10,0,0,0,9,0,19.0,002770.SZ,ST科迪
20170630,3,0,0.0,0,0,0,4,0,0,7.0,002771.SZ,真视通
20170930,0,0,0.0,0,0,0,3,0,0,3.0,002771.SZ,真视通
20171231,0,2,5.0,10,0,1,4,0,0,22.0,002771.SZ,真视通
20180331,0,0,9.0,0,0,0,0,0,0,9.0,002771.SZ,真视通
20180630,0,0,5.0,0,0,0,0,0,0,5.0,002771.SZ,真视通
20180930,0,0,3.0,10,0,0,0,0,0,13.0,002771.SZ,真视通
20181231,2,0,5.0,10,0,0,0,0,0,17.0,002771.SZ,真视通
20190331,0,0,10.0,0,0,0,0,0,0,10.0,002771.SZ,真视通
20190630,0,0,5.0,0,0,0,0,0,0,5.0,002771.SZ,真视通
20190930,0,0,5.0,10,0,0,0,3,10,28.0,002771.SZ,真视通
20191231,0,0,5.0,10,0,0,0,4,10,29.0,002771.SZ,真视通
20200331,0,0,10.0,0,0,0,0,3,10,23.0,002771.SZ,真视通
20200630,0,0,7.0,0,0,0,0,3,10,20.0,002771.SZ,真视通
20200930,0,0,5.0,10,0,0,0,3,10,28.0,002771.SZ,真视通
20201231,0,0,0.0,10,0,0,0,5,10,25.0,002771.SZ,真视通
20170630,10,0,0.0,0,0,0,0,7,0,17.0,002772.SZ,众兴菌业
20170930,10,0,0.0,0,0,0,0,7,0,17.0,002772.SZ,众兴菌业
20171231,10,0,5.0,10,10,0,0,7,0,42.0,002772.SZ,众兴菌业
20180331,10,10,0.0,0,10,3,7,7,0,47.0,002772.SZ,众兴菌业
20180630,10,0,9.0,0,10,0,0,7,0,36.0,002772.SZ,众兴菌业
20180930,10,0,5.0,10,10,0,0,7,0,42.0,002772.SZ,众兴菌业
20181231,10,0,7.0,10,10,0,0,7,0,44.0,002772.SZ,众兴菌业
20190331,10,0,0.0,0,10,0,4,7,0,31.0,002772.SZ,众兴菌业
20190630,10,10,5.0,0,10,0,0,7,0,42.0,002772.SZ,众兴菌业
20190930,7,0,7.0,10,10,0,0,10,10,54.0,002772.SZ,众兴菌业
20191231,10,0,5.0,10,10,0,0,10,10,55.0,002772.SZ,众兴菌业
20200331,10,2,1.0,0,10,1,3,9,10,46.0,002772.SZ,众兴菌业
20200630,10,3,5.0,0,10,0,0,9,10,47.0,002772.SZ,众兴菌业
20200930,10,10,5.0,10,10,0,0,9,9,63.0,002772.SZ,众兴菌业
20201231,10,10,5.0,10,10,0,0,8,10,63.0,002772.SZ,众兴菌业
20170630,10,8,0.0,0,0,6,10,0,0,34.0,002773.SZ,康弘药业
20170930,10,10,0.0,0,0,8,10,0,0,38.0,002773.SZ,康弘药业
20171231,5,10,0.0,10,10,10,10,0,0,55.0,002773.SZ,康弘药业
20180331,4,10,0.0,0,5,10,10,0,0,39.0,002773.SZ,康弘药业
20180630,0,10,10.0,0,0,7,10,0,0,37.0,002773.SZ,康弘药业
20180930,0,5,10.0,10,0,8,10,0,0,43.0,002773.SZ,康弘药业
20181231,0,0,3.0,10,0,8,10,0,0,31.0,002773.SZ,康弘药业
20190331,0,0,0.0,0,0,10,10,0,0,20.0,002773.SZ,康弘药业
20190630,5,2,10.0,0,0,6,10,0,0,33.0,002773.SZ,康弘药业
20190930,5,1,10.0,10,0,7,10,0,0,43.0,002773.SZ,康弘药业
20191231,7,0,7.0,10,5,7,10,0,0,46.0,002773.SZ,康弘药业
20200331,0,0,0.0,0,4,5,10,0,10,29.0,002773.SZ,康弘药业
20200630,0,0,5.0,0,2,4,10,0,10,31.0,002773.SZ,康弘药业
20200930,0,0,7.0,10,0,6,10,0,10,43.0,002773.SZ,康弘药业
20170630,0,0,0.0,0,0,0,4,0,0,4.0,002774.SZ,快意电梯
20170930,0,0,0.0,0,0,0,3,0,0,3.0,002774.SZ,快意电梯
20171231,0,0,3.0,10,6,0,5,0,0,24.0,002774.SZ,快意电梯
20180331,0,0,10.0,0,0,0,0,0,0,10.0,002774.SZ,快意电梯
20180630,0,0,3.0,0,0,0,0,0,0,3.0,002774.SZ,快意电梯
20180930,0,0,1.0,10,0,0,0,0,0,11.0,002774.SZ,快意电梯
20181231,10,0,1.0,10,0,0,1,0,0,22.0,002774.SZ,快意电梯
20190331,0,0,10.0,0,0,0,0,0,0,10.0,002774.SZ,快意电梯
20190630,0,0,0.0,0,0,0,0,0,0,0.0,002774.SZ,快意电梯
20190930,0,0,0.0,10,10,0,0,6,10,36.0,002774.SZ,快意电梯
20191231,0,0,0.0,10,0,0,0,6,10,26.0,002774.SZ,快意电梯
20200331,0,0,10.0,0,0,0,0,7,10,27.0,002774.SZ,快意电梯
20200630,10,10,0.0,0,0,0,0,7,0,27.0,002774.SZ,快意电梯
20200930,10,10,0.0,10,10,0,0,7,10,57.0,002774.SZ,快意电梯
20201231,9,10,1.0,10,10,0,0,8,10,58.0,002774.SZ,快意电梯
